date,gold,fx,cpi,oil,set,gold_next,gold_lag1,gold_lag3,gold_roll7_mean,gold_pct_change,fx_lag1,fx_lag3,fx_roll7_mean,fx_pct_change,cpi_lag1,cpi_lag3,cpi_roll7_mean,cpi_pct_change,oil_lag1,oil_lag3,oil_roll7_mean,oil_pct_change,set_lag1,set_lag3,set_roll7_mean,set_pct_change
2023-08-03,31078.0,35.0376,100.58,4.323335570469799,1529.010009765625,31123.48,31032.52,31078.0,31155.965714285714,0.0014655593551538004,35.0376,34.9129,34.96634285714286,0.0,100.58,100.05,100.27714285714285,0.0,4.323335570469799,4.041375838926174,4.162215723873442,0.0,1550.280029296875,1556.06005859375,1543.2200230189733,-0.01372011451434163
2023-08-04,31123.48,35.0376,100.58,4.323335570469799,1530.4599609375,31229.6,31078.0,31078.0,31127.811428571433,0.0014634146341463428,35.0376,35.0376,34.98415714285714,0.0,100.58,100.58,100.35285714285715,0.0,4.323335570469799,4.323335570469799,4.202495685522531,0.0,1529.010009765625,1556.06005859375,1544.05859375,0.0009482941005056755
2023-08-07,31229.6,35.0376,100.58,4.323335570469799,1532.510009765625,31320.56,31123.48,31032.52,31121.31428571429,0.003409644422795788,35.0376,35.0376,35.00197142857143,0.0,100.58,100.58,100.42857142857143,0.0,4.323335570469799,4.323335570469799,4.24277564717162,0.0,1530.4599609375,1550.280029296875,1542.521449497768,0.0013394985040113827
2023-08-08,31320.56,35.0376,100.58,4.323335570469799,1518.43994140625,31229.6,31229.6,31078.0,31134.308571428573,0.002912621359223433,35.0376,35.0376,35.01978571428571,0.0,100.58,100.58,100.50428571428571,0.0,4.323335570469799,4.323335570469799,4.2830556088207095,0.0,1532.510009765625,1529.010009765625,1538.9742954799108,-0.009181061310997163
2023-08-09,31229.6,35.0376,100.58,4.323335570469799,1528.300048828125,31229.6,31320.56,31123.48,31155.96571428571,-0.0029041626331075543,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1518.43994140625,1530.4599609375,1535.008579799107,0.006493577488974278
2023-08-10,31229.6,35.0376,100.58,4.323335570469799,1533.4100341796875,31184.12,31229.6,31229.6,31177.622857142855,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1528.300048828125,1532.510009765625,1531.7728620256696,0.003343574683178696
2023-08-11,31184.12,35.0376,100.58,4.323335570469799,1535.1600341796875,31184.12,31229.6,31320.56,31199.28,-0.0014563106796116054,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1533.4100341796875,1518.43994140625,1529.6128627232142,0.0011412472600234036
2023-08-14,31184.12,35.0376,100.58,4.323335570469799,1535.1600341796875,31184.12,31184.12,31229.6,31214.44,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1535.1600341796875,1528.300048828125,1530.4914376395088,0.0
2023-08-15,31184.12,35.0376,100.58,4.323335570469799,1520.72998046875,31229.6,31184.12,31229.6,31223.102857142854,0.0,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1535.1600341796875,1533.4100341796875,1529.1014404296875,-0.009399706473369851
2023-08-16,31229.6,35.0376,100.58,4.323335570469799,1519.56005859375,31184.12,31184.12,31184.12,31223.102857142858,0.001458434613514914,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1520.72998046875,1535.1600341796875,1527.2514474051338,-0.0007693159798424221
2023-08-17,31184.12,35.0376,100.58,4.323335570469799,1528.81005859375,31078.0,31229.6,31184.12,31203.611428571425,-0.0014563106796116054,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1519.56005859375,1535.1600341796875,1528.7328927176338,0.006087288190872897
2023-08-18,31078.0,35.0376,100.58,4.323335570469799,1519.1199951171875,30926.4,31184.12,31184.12,31181.954285714284,-0.003403014098201207,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1528.81005859375,1520.72998046875,1527.4214564732142,-0.006338304370835823
2023-08-21,30926.4,35.0376,100.58,4.323335570469799,1525.8499755859375,30880.92,31078.0,31229.6,31138.640000000003,-0.004878048780487809,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1519.1199951171875,1519.56005859375,1526.3414481026787,0.004430183586801473
2023-08-22,30880.92,35.0376,100.58,4.323335570469799,1545.5999755859375,30926.4,30926.4,31184.12,31095.325714285715,-0.0014705882352942234,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1525.8499755859375,1528.81005859375,1527.8328683035713,0.012943605410758563
2023-08-23,30926.4,35.0376,100.58,4.323335570469799,1549.010009765625,31078.0,30880.92,31078.0,31058.50857142857,0.0014727540500736325,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1545.5999755859375,1519.1199951171875,1529.8114362444196,0.002206285088995674
2023-08-24,31078.0,35.0376,100.58,4.323335570469799,1557.4100341796875,31123.48,30926.4,30926.4,31043.34857142857,0.004901960784313708,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1549.010009765625,1525.8499755859375,1535.0514439174108,0.005422834172216451
2023-08-25,31123.48,35.0376,100.58,4.323335570469799,1560.199951171875,31229.6,31078.0,30880.92,31028.18857142857,0.0014634146341463428,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1557.4100341796875,1545.5999755859375,1540.857142857143,0.001791382443260714
2023-08-28,31229.6,35.0376,100.58,4.323335570469799,1562.969970703125,31320.56,31123.48,30926.4,31034.685714285715,0.003409644422795788,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1560.199951171875,1549.010009765625,1545.7371303013392,0.0017754259825284446
2023-08-29,31320.56,35.0376,100.58,4.323335570469799,1568.81005859375,31426.68,31229.6,31078.0,31069.337142857144,0.002912621359223433,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1562.969970703125,1557.4100341796875,1552.8357107979912,0.0037365323711227028
2023-08-30,31426.68,35.0376,100.58,4.323335570469799,1576.6700439453125,31472.16,31320.56,31123.48,31140.80571428571,0.0033881897386254245,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1568.81005859375,1560.199951171875,1560.0957205636162,0.005010157417404626
2023-08-31,31472.16,35.0376,100.58,4.323335570469799,1565.93994140625,31517.64,31426.68,31229.6,31225.268571428573,0.0014471780028944004,35.0376,35.0376,35.0376,0.0,100.58,100.58,100.58,0.0,4.323335570469799,4.323335570469799,4.323335570469799,0.0,1576.6700439453125,1562.969970703125,1563.001429966518,-0.0068055472863634
2023-09-01,31517.64,35.8346,100.22,4.366030201342282,1561.510009765625,31669.24,31472.16,31320.56,31309.731428571427,0.0014450867052022698,35.0376,35.0376,35.15145714285715,0.022746991803091587,100.58,100.58,100.52857142857142,-0.003579240405647277,4.323335570469799,4.323335570469799,4.329434803451582,0.009875391390875565,1565.93994140625,1568.81005859375,1564.787144252232,-0.0028289281877865724
2023-09-04,31669.24,35.8346,100.22,4.366030201342282,1548.6800537109375,31714.72,31517.64,31426.68,31394.19428571429,0.00481000481000482,35.8346,35.0376,35.26531428571429,0.0,100.22,100.58,100.47714285714287,0.0,4.366030201342282,4.323335570469799,4.335534036433366,0.0,1561.510009765625,1576.6700439453125,1563.540004185268,-0.008216377720571377
2023-09-05,31714.72,35.8346,100.22,4.366030201342282,1547.8599853515625,31669.24,31669.24,31472.16,31478.657142857144,0.0014360938247965915,35.8346,35.0376,35.379171428571425,0.0,100.22,100.58,100.42571428571429,0.0,4.366030201342282,4.323335570469799,4.341633269415149,0.0,1548.6800537109375,1565.93994140625,1561.7771519252233,-0.0005295272948147023
2023-09-06,31669.24,35.8346,100.22,4.366030201342282,1548.780029296875,31623.76,31714.72,31517.64,31541.462857142855,-0.001434034416825991,35.8346,35.8346,35.493028571428574,0.0,100.22,100.22,100.3742857142857,0.0,4.366030201342282,4.366030201342282,4.347732502396932,0.0,1547.8599853515625,1561.510009765625,1559.7500174386162,0.0005943973964179783
2023-09-07,31623.76,35.8346,100.22,4.366030201342282,1550.3599853515625,31669.24,31669.24,31669.24,31584.777142857143,-0.0014360938247967026,35.8346,35.8346,35.60688571428572,0.0,100.22,100.22,100.32285714285715,0.0,4.366030201342282,4.366030201342282,4.353831735378715,0.0,1548.780029296875,1548.6800537109375,1557.114292689732,0.0010201294081799706
2023-09-08,31669.24,35.8346,100.22,4.366030201342282,1547.1700439453125,31669.24,31623.76,31714.72,31619.428571428572,0.0014381591562799834,35.8346,35.8346,35.72074285714286,0.0,100.22,100.22,100.27142857142857,0.0,4.366030201342282,4.366030201342282,4.359930968360499,0.0,1550.3599853515625,1547.8599853515625,1552.9000069754463,-0.0020575488508409734
2023-09-11,31669.24,35.8346,100.22,4.366030201342282,1540.93994140625,31669.24,31669.24,31669.24,31647.58285714286,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1547.1700439453125,1548.780029296875,1549.328578404018,-0.004026772986875815
2023-09-12,31669.24,35.8346,100.22,4.366030201342282,1545.5,31623.76,31669.24,31623.76,31669.239999999998,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1540.93994140625,1550.3599853515625,1547.0414341517858,0.002959270813363668
2023-09-13,31623.76,35.8346,100.22,4.366030201342282,1535.31005859375,31623.76,31669.24,31669.24,31662.742857142857,-0.0014360938247967026,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1545.5,1547.1700439453125,1545.1314348493304,-0.006593297577644819
2023-09-14,31623.76,35.8346,100.22,4.366030201342282,1545.1400146484375,31760.2,31623.76,31669.24,31649.74857142857,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1535.31005859375,1540.93994140625,1544.7428676060267,0.006402586890944528
2023-09-15,31760.2,35.8346,100.22,4.366030201342282,1542.030029296875,31820.84,31623.76,31669.24,31662.742857142857,0.00431447746883995,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1545.1400146484375,1545.5,1543.7785818917412,-0.002012753098152187
2023-09-18,31820.84,35.8346,100.22,4.366030201342282,1527.5699462890625,32108.88,31760.2,31623.76,31690.897142857142,0.0019093078758949389,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1542.030029296875,1535.31005859375,1540.5228620256696,-0.009377303121915204
2023-09-19,32108.88,35.8346,100.22,4.366030201342282,1522.9599609375,32215.0,31820.84,31623.76,31753.70285714286,0.009051929490233368,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1527.5699462890625,1545.1400146484375,1537.0642787388392,-0.0030178554918297573
2023-09-20,32215.0,35.8346,100.22,4.366030201342282,1507.9000244140625,32215.0,32108.88,31760.2,31831.66857142857,0.003305004721435356,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1522.9599609375,1542.030029296875,1532.3442905970983,-0.009888596489540658
2023-09-21,32215.0,35.8346,100.22,4.366030201342282,1514.260009765625,32215.0,32215.0,31820.84,31909.634285714284,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1507.9000244140625,1527.5699462890625,1527.8814348493304,0.004217776542601914
2023-09-22,32215.0,35.8346,100.22,4.366030201342282,1522.5899658203125,32154.36,32215.0,32108.88,31994.097142857143,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1514.260009765625,1522.9599609375,1526.0642787388392,0.0055010077536001845
2023-09-25,32154.36,35.8346,100.22,4.366030201342282,1507.3599853515625,32215.0,32215.0,32215.0,32069.897142857142,-0.0018823529411764461,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1522.5899658203125,1507.9000244140625,1520.6671316964287,-0.010002680176960599
2023-09-26,32215.0,35.8346,100.22,4.366030201342282,1494.02001953125,32154.36,32154.36,32215.0,32134.86857142857,0.001885902876001877,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1507.3599853515625,1514.260009765625,1513.808558872768,-0.008849887186836325
2023-09-27,32154.36,35.8346,100.22,4.366030201342282,1497.1500244140625,31957.28,32215.0,32215.0,32182.514285714286,-0.0018823529411764461,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1494.02001953125,1522.5899658203125,1509.462855747768,0.0020950220491653404
2023-09-28,31957.28,35.8346,100.22,4.366030201342282,1482.1400146484375,31669.24,32154.36,32154.36,32160.85714285714,-0.006129184347006156,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1497.1500244140625,1507.3599853515625,1503.6314348493304,-0.010025721885486671
2023-09-29,31669.24,35.8346,100.22,4.366030201342282,1471.4300537109375,31472.16,31957.28,32215.0,32082.891428571427,-0.009013282732447725,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1482.1400146484375,1494.02001953125,1498.4214390345983,-0.007226011599208104
2023-10-02,31472.16,35.8346,100.22,4.366030201342282,1469.4599609375,31381.2,31669.24,32154.36,31976.77142857143,-0.006223073240785082,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1471.4300537109375,1497.1500244140625,1492.0214320591517,-0.0013388966525924584
2023-10-03,31381.2,35.8346,100.22,4.366030201342282,1447.300048828125,31381.2,31472.16,31957.28,31857.657142857144,-0.0028901734104046506,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1469.4599609375,1482.1400146484375,1481.2657296316963,-0.01508031024896872
2023-10-04,31381.2,35.8346,100.22,4.366030201342282,1451.25,31275.08,31381.2,31669.24,31747.205714285716,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1447.300048828125,1471.4300537109375,1473.2500174386162,0.002729186097294223
2023-10-05,31275.08,35.8346,100.22,4.366030201342282,1452.550048828125,31229.6,31381.2,31472.16,31612.93142857143,-0.0033816425120772875,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1451.25,1469.4599609375,1467.3257359095983,0.0008958131459948504
2023-10-06,31229.6,35.8346,100.22,4.366030201342282,1438.449951171875,31820.84,31275.08,31381.2,31480.82285714286,-0.0014541929229279216,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1452.550048828125,1447.300048828125,1458.9400111607142,-0.009707133786973854
2023-10-09,31820.84,35.8346,100.22,4.366030201342282,1431.719970703125,31714.72,31229.6,31381.2,31461.33142857143,0.018932038834951426,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1438.449951171875,1451.25,1451.7371477399554,-0.004678633735756499
2023-10-10,31714.72,35.8346,100.22,4.366030201342282,1434.449951171875,31578.28,31820.84,31275.08,31467.828571428574,-0.0033349213911385567,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1431.719970703125,1452.550048828125,1446.4542759486608,0.0019067838156991979
2023-10-11,31578.28,35.8346,100.22,4.366030201342282,1455.989990234375,31578.28,31714.72,31229.6,31482.988571428574,-0.004302103250478084,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1434.449951171875,1438.449951171875,1444.529994419643,0.01501623604567226
2023-10-12,31578.28,35.8346,100.22,4.366030201342282,1450.75,31760.2,31578.28,31820.84,31511.14285714286,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1455.989990234375,1431.719970703125,1445.0228445870537,-0.0035989191337307824
2023-10-13,31760.2,35.8346,100.22,4.366030201342282,1450.75,32154.36,31578.28,31714.72,31565.285714285714,0.005760921747479664,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1450.75,1434.449951171875,1444.951416015625,0.0
2023-10-16,32154.36,35.8346,100.22,4.366030201342282,1427.1099853515625,32351.44,31760.2,31578.28,31690.897142857142,0.012410501193317325,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1450.75,1455.989990234375,1441.3171212332588,-0.01629502991448384
2023-10-17,32351.44,35.8346,100.22,4.366030201342282,1433.4000244140625,32609.16,32154.36,31578.28,31851.16,0.006129184347006156,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1427.1099853515625,1450.75,1440.595703125,0.004407536298577819
2023-10-18,32609.16,35.8346,100.22,4.366030201342282,1437.8499755859375,32897.2,32351.44,31760.2,31963.777142857143,0.007966260543580184,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1433.4000244140625,1450.75,1441.4714181082588,0.003104472649701595
2023-10-19,32897.2,35.8346,100.22,4.366030201342282,1423.0400390625,33533.92,32609.16,32154.36,32132.702857142856,0.008833100883310019,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1437.8499755859375,1427.1099853515625,1439.8414306640625,-0.010300056873042251
2023-10-20,33533.92,35.8346,100.22,4.366030201342282,1399.3499755859375,33488.44,32897.2,32351.44,32412.079999999998,0.019354838709677358,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1423.0400390625,1433.4000244140625,1431.75,-0.01664750311043217
2023-10-23,33488.44,35.8346,100.22,4.366030201342282,1399.3499755859375,32988.16,33533.92,32609.16,32684.959999999995,-0.0013562386980107144,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1399.3499755859375,1437.8499755859375,1424.4071393694196,0.0
2023-10-24,32988.16,35.8346,100.22,4.366030201342282,1391.030029296875,33048.8,33488.44,32897.2,32860.38285714285,-0.01493888637392482,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1399.3499755859375,1423.0400390625,1415.8757149832588,-0.005945579329130091
2023-10-25,33048.8,35.8346,100.22,4.366030201342282,1401.699951171875,33442.96,32988.16,33533.92,32988.159999999996,0.0018382352941175295,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1391.030029296875,1399.3499755859375,1412.2457101004463,0.00767051871654667
2023-10-26,33442.96,35.8346,100.22,4.366030201342282,1371.219970703125,33336.84,33048.8,33488.44,33144.091428571424,0.011926605504587018,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1401.699951171875,1399.3499755859375,1403.3628452845983,-0.02174501072306345
2023-10-27,33336.84,35.8346,100.22,4.366030201342282,1388.22998046875,33291.36,33442.96,32988.16,33248.04571428571,-0.0031731640979149045,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1371.219970703125,1391.030029296875,1396.2742745535713,0.01240501898240498
2023-10-30,33291.36,35.8346,100.22,4.366030201342282,1395.8499755859375,33291.36,33336.84,33048.8,33304.35428571429,-0.0013642564802182067,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1388.22998046875,1401.699951171875,1392.3899797712054,0.005489000543421829
2023-10-31,33291.36,35.8346,100.22,4.366030201342282,1381.8299560546875,33291.36,33291.36,33442.96,33269.70285714285,0.0,35.8346,35.8346,35.8346,0.0,100.22,100.22,100.22,0.0,4.366030201342282,4.366030201342282,4.366030201342282,0.0,1395.8499755859375,1371.219970703125,1389.8871198381696,-0.010044073343458582
2023-11-01,33291.36,35.4643,99.7,3.87096644295302,1379.9599609375,33139.76,33291.36,33336.84,33241.54857142857,0.0,35.8346,35.8346,35.7817,-0.010333588208044753,100.22,100.22,100.14571428571428,-0.005188585112751887,4.366030201342282,4.366030201342282,4.295306807286673,-0.11338990697706586,1381.8299560546875,1388.22998046875,1387.1171177455358,-0.001353274409049976
2023-11-02,33139.76,35.4643,99.7,3.87096644295302,1403.989990234375,32988.16,33291.36,33291.36,33263.205714285716,-0.004553734061930714,35.4643,35.8346,35.7288,0.0,99.7,100.22,100.07142857142857,0.0,3.87096644295302,4.366030201342282,4.2245834132310645,0.0,1379.9599609375,1395.8499755859375,1388.968540736607,0.017413569941949536
2023-11-03,32988.16,35.4643,99.7,3.87096644295302,1419.760009765625,32700.12,33139.76,33291.36,33254.54285714286,-0.0045745654162854255,35.4643,35.8346,35.675900000000006,0.0,99.7,100.22,99.99714285714286,0.0,3.87096644295302,4.366030201342282,4.153860019175456,0.0,1403.989990234375,1381.8299560546875,1391.548549107143,0.011232287723516698
2023-11-06,32700.12,35.4643,99.7,3.87096644295302,1417.2099609375,32457.56,32988.16,33291.36,33148.42285714286,-0.008731617647058987,35.4643,35.4643,35.623,0.0,99.7,99.7,99.92285714285713,0.0,3.87096644295302,3.87096644295302,4.083136625119847,0.0,1419.760009765625,1379.9599609375,1398.1185477120537,-0.0017961125898636743
2023-11-07,32457.56,35.4643,99.7,3.87096644295302,1408.300048828125,32457.56,32700.12,33139.76,33022.81142857143,-0.007417709782104653,35.4643,35.4643,35.570100000000004,0.0,99.7,99.7,99.84857142857143,0.0,3.87096644295302,3.87096644295302,4.0124132310642375,0.0,1417.2099609375,1403.989990234375,1400.9857003348213,-0.006286938671727249
2023-11-08,32457.56,35.4643,99.7,3.87096644295302,1411.77001953125,32108.88,32457.56,32988.16,32903.69714285714,0.0,35.4643,35.4643,35.5172,0.0,99.7,99.7,99.77428571428572,0.0,3.87096644295302,3.87096644295302,3.9416898370086284,0.0,1408.300048828125,1419.760009765625,1403.2599923270088,0.0024639427556736315
2023-11-09,32108.88,35.4643,99.7,3.87096644295302,1404.969970703125,32503.04,32457.56,32700.12,32734.771428571432,-0.010742643624474524,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1411.77001953125,1417.2099609375,1406.565708705357,-0.004816683124056476
2023-11-10,32503.04,35.4643,99.7,3.87096644295302,1389.5699462890625,32412.08,32108.88,32457.56,32622.15428571429,0.01227573182247399,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1404.969970703125,1408.300048828125,1407.9385637555804,-0.01096110574260567
2023-11-13,32412.08,35.4643,99.7,3.87096644295302,1387.1300048828125,32548.52,32503.04,32457.56,32518.2,-0.002798507462686506,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1389.5699462890625,1411.77001953125,1405.529994419643,-0.0017558967886186494
2023-11-14,32548.52,35.4643,99.7,3.87096644295302,1386.0400390625,32412.08,32412.08,32108.88,32455.394285714283,0.004209541627689495,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1387.1300048828125,1404.969970703125,1400.712855747768,-0.000785770487608084
2023-11-15,32412.08,35.4643,99.7,3.87096644295302,1415.1700439453125,32351.44,32548.52,32503.04,32414.245714285713,-0.004191895668374412,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1386.0400390625,1389.5699462890625,1400.4214390345983,0.021016712405015125
2023-11-16,32351.44,35.4643,99.7,3.87096644295302,1415.3399658203125,32412.08,32412.08,32412.08,32399.085714285717,-0.001870907390084331,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1415.1700439453125,1387.1300048828125,1401.4271414620537,0.00012007170143757406
2023-11-17,32412.08,35.4643,99.7,3.87096644295302,1415.780029296875,32215.0,32351.44,32548.52,32392.588571428572,0.0018744142455484614,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1415.3399658203125,1386.0400390625,1402.0,0.0003109242211694063
2023-11-20,32215.0,35.4643,99.7,3.87096644295302,1419.43994140625,32412.08,32412.08,32412.08,32407.74857142857,-0.006080449017773715,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1415.780029296875,1415.1700439453125,1404.067138671875,0.0025850852771194255
2023-11-21,32412.08,35.4643,99.7,3.87096644295302,1423.6099853515625,32654.64,32215.0,32351.44,32394.75428571429,0.006117647058823561,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1419.43994140625,1415.3399658203125,1408.9300013950892,0.0029378093596417187
2023-11-22,32654.64,35.4643,99.7,3.87096644295302,1414.1500244140625,32609.16,32412.08,32412.08,32429.405714285713,0.007483629560336658,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1423.6099853515625,1415.780029296875,1412.790004185268,-0.00664505098646373
2023-11-23,32609.16,35.4643,99.7,3.87096644295302,1406.6099853515625,32745.6,32654.64,32215.0,32438.068571428572,-0.0013927576601671099,35.4643,35.4643,35.4643,0.0,99.7,99.7,99.7,0.0,3.87096644295302,3.87096644295302,3.87096644295302,0.0,1414.1500244140625,1419.43994140625,1415.7285679408483,-0.005331852301614259
