Date,CPI_Index,mid_rate,buying_sight,selling,Petroleum_Price_USD_per_Gal,gold_buy,gold_sell,gold_bar_buy,gold_bar_sell,gold_bar_sell_hist,Bitcoin_Price_Close,SET_Index_Close,CPI_Index_MoM_Change,mid_rate_MoM_Change,gold_bar_sell_MoM_Change,gold_bar_sell_hist_MoM_Change,Petroleum_Price_USD_per_Gal_MoM_Change,SET_Index_Close_MoM_Change,Bitcoin_Price_Close_MoM_Change,CPI_Index_Lag_1M,CPI_Index_Lag_3M,Petroleum_Price_USD_per_Gal_Lag_1M,Petroleum_Price_USD_per_Gal_Lag_3M,Bitcoin_Price_Close_Lag_1M,Bitcoin_Price_Close_Lag_3M,mid_rate_RollMean_3M,mid_rate_RollStd_3M,SET_Index_Close_RollMean_3M,SET_Index_Close_RollStd_3M,gold_bar_sell_hist_RollMean_3M,gold_bar_sell_hist_RollStd_3M,Bitcoin_Price_Close_RollMean_3M,Bitcoin_Price_Close_RollStd_3M,Month_Num
2024-10-31,100.77,33.3638,33.1108,33.5266,3.036,,,,,44850.0,70215.1875,1466.0400390625,0.0,0.0,,9.657701711491452,0.0,1.1878607931794294,10.872796248193971,100.77,100.84,3.036,3.106,63329.5,58969.8984375,33.3634,0.0006928204023974369,1454.566650390625,9.936246057336348,42216.666666666664,2280.5335632990227,65624.72916666667,3975.4535316806455,10
2024-11-01,100.64,34.4455,34.1899,34.6097,2.958,,,,,44850.0,70215.1875,1466.0400390625,-0.12900664880420853,3.2421366870680313,,0.0,-2.5691699604743046,0.0,0.0,100.77,100.84,3.036,3.106,70215.1875,63329.5,33.72436666666667,0.6245197861824937,1460.3033447265625,9.936246057336348,43533.333333333336,2280.5335632990227,67919.95833333333,3975.4535316806455,11
2024-11-30,100.64,34.4455,34.1899,34.6097,2.958,,,,,43600.0,96449.0546875,1427.5400390625,0.0,0.0,,-2.7870680044593144,0.0,-2.626122000366371,37.36209803256596,100.64,100.77,2.958,3.036,70215.1875,63329.5,34.08493333333333,0.6245197861824788,1453.2067057291667,22.227985363800624,44433.333333333336,721.687836487033,78959.80989583333,15146.13028258802,11
2024-12-01,100.47,34.1885,33.9321,34.3523,2.926,,,,,43600.0,96449.0546875,1427.5400390625,-0.16891891891892552,-0.7461061677142333,,0.0,-1.0818120351588911,0.0,0.0,100.64,100.77,2.958,3.036,96449.0546875,70215.1875,34.359833333333334,0.1483790191819284,1440.3733723958333,22.227985363800624,44016.666666666664,721.687836487033,87704.43229166667,15146.13028258802,12
2024-12-31,100.47,34.1885,33.9321,34.3523,2.926,,,,,42900.0,93429.203125,1400.2099609375,0.0,0.0,,-1.6055045871559592,0.0,-1.9144876765031626,-3.1310328258628117,100.47,100.64,2.926,2.958,96449.0546875,70215.1875,34.274166666666666,0.14837901918194787,1418.4300130208333,15.779027962442218,43366.666666666664,404.14518843273646,95442.4375,1743.5121125221058,12
2025-01-01,100.57,34.2692,34.0247,34.4305,2.981,,,,,42900.0,93429.203125,1400.2099609375,0.09953219866625229,0.23604428389663035,,0.0,1.8796992481202812,0.0,0.0,100.47,100.64,2.926,2.958,93429.203125,96449.0546875,34.215399999999995,0.04659216672431591,1409.3199869791667,15.779027962442218,43133.333333333336,404.14518843273646,94435.8203125,1743.5121125221058,1
2025-01-31,100.57,34.2692,34.0247,34.4305,2.981,,,,,44950.0,102405.0234375,1314.5,0.0,0.0,,4.778554778554778,0.0,-6.121222054449149,9.607082167329573,100.57,100.47,2.981,2.926,93429.203125,96449.0546875,34.24229999999999,0.046592166724293865,1371.6399739583333,49.4846690194979,43583.333333333336,1183.5680518387317,96421.14322916667,5182.19227361959,1
2025-02-01,100.55,33.7778,33.5326,33.9385,3.003,,,,,44950.0,102405.0234375,1314.5,-0.01988664611712876,-1.433940681428214,,0.0,0.738007380073813,0.0,0.0,100.57,100.47,2.981,2.926,102405.0234375,93429.203125,34.105399999999996,0.283709922279913,1343.0699869791667,49.4846690194979,44266.666666666664,1183.5680518387317,99413.08333333333,5182.19227361959,2
2025-02-28,100.55,33.7778,33.5326,33.9385,3.003,,,,,46800.0,84373.0078125,1203.719970703125,0.0,0.0,,4.115684093437144,0.0,-8.427541216955115,-17.608526437187265,100.55,100.57,3.003,2.981,102405.0234375,93429.203125,33.9416,0.28370992227993763,1277.5733235677083,63.95887973538537,45566.666666666664,1068.0979980008085,96394.3515625,10410.78907512529,2
2025-03-01,100.35,33.8155,33.5709,33.9768,2.976,,,,,46800.0,84373.0078125,1203.719970703125,-0.19890601690701892,0.11161176867646727,,0.0,-0.899100899100902,0.0,0.0,100.55,100.57,3.003,2.981,84373.0078125,102405.0234375,33.790366666666664,0.02176610515079696,1240.6466471354167,63.95887973538537,46183.333333333336,1068.0979980008085,90383.6796875,10410.78907512529,3
2025-03-31,100.35,33.8155,33.5709,33.9768,2.976,,,,,50850.0,82548.9140625,1158.0899658203125,0.0,0.0,,8.653846153846146,0.0,-3.79074917699993,-2.1619399346929025,100.35,100.55,2.976,3.003,84373.0078125,102405.0234375,33.802933333333335,0.021766105150772347,1188.5099690755208,26.344495602215698,48150.0,2338.268590217984,83764.9765625,1053.1410175896422,3
2025-04-01,100.14,33.7522,33.5045,33.9148,3.049,,,,,50850.0,82548.9140625,1158.0899658203125,-0.20926756352764864,-0.18719226390264687,,0.0,2.4529569892473013,0.0,0.0,100.35,100.55,2.976,3.003,82548.9140625,84373.0078125,33.7944,0.03654627204109607,1173.2999674479167,26.344495602215698,49500.0,2338.268590217984,83156.9453125,1053.1410175896422,4
2025-04-30,100.14,33.7522,33.5045,33.9148,3.049,,,,,52700.0,94207.3125,1197.260009765625,0.0,0.0,,3.6381514257620484,0.0,3.3822971531894064,14.123018539860022,100.14,100.35,3.049,2.976,82548.9140625,84373.0078125,33.7733,0.03654627204112068,1171.1466471354167,22.614835415995607,51466.666666666664,1068.0979980008087,86435.046875,6730.979476210542,4
2025-05-01,100.4,32.9462,32.6985,33.1076,3.022,,,,,52700.0,94207.3125,1197.260009765625,0.25963650888756185,-2.387992486415713,,0.0,-0.8855362413906276,0.0,0.0,100.14,100.35,3.049,2.976,94207.3125,82548.9140625,33.483533333333334,0.4653443169669788,1184.2033284505208,22.614835415995607,52083.333333333336,1068.0979980008087,90321.1796875,6730.979476210542,5
2025-05-31,100.4,32.9462,32.6985,33.1076,3.022,,,,,51950.0,104638.09375,1149.1800537109375,0.0,0.0,,-1.4231499051233443,0.0,-4.015832455984192,11.072156686350642,100.4,100.14,3.022,3.049,94207.3125,82548.9140625,33.214866666666666,0.4653443169670024,1181.2333577473958,27.75897557079917,52450.0,433.0127018922193,97684.23958333333,6022.214362545608,5
2025-06-01,100.42,32.6229,32.3791,32.7844,3.034,,,,,51950.0,104638.09375,1149.1800537109375,0.01992031872508626,-0.9812967808123463,,0.0,0.3970880211780381,0.0,0.0,100.4,100.14,3.022,3.049,104638.09375,94207.3125,32.838433333333334,0.18665734202949333,1165.2067057291667,27.75897557079917,52200.0,433.0127018922193,101161.16666666667,6022.214362545608,6
2025-06-30,100.42,32.6229,32.3791,32.7844,3.034,,,,,51400.0,107135.3359375,1089.56005859375,0.0,0.0,,-1.0587102983638075,0.0,-5.188046461880569,2.3865516830480216,100.42,100.4,3.034,3.022,104638.09375,94207.3125,32.730666666666664,0.1866573420295205,1129.3067220052083,34.42162022999234,51766.666666666664,317.5426480542931,105470.5078125,1441.7834491848355,6
2025-07-01,100.15,32.4435,32.1973,32.6068,3.018,,,,,51400.0,107135.3359375,1089.56005859375,-0.26887074287990087,-0.5499204546499548,,0.0,-0.5273566249175965,0.0,0.0,100.42,100.4,3.034,3.022,107135.3359375,104638.09375,32.5631,0.10357663829363117,1109.4333902994792,34.42162022999234,51583.333333333336,317.5426480542931,106302.921875,1441.7834491848355,7
2025-07-31,100.15,32.4435,32.1973,32.6068,3.018,,,,,51950.0,115758.203125,1242.3499755859375,0.0,0.0,,1.0700389105058328,0.0,14.023083517707779,8.048574368152783,100.15,100.42,3.018,3.034,107135.3359375,104638.09375,32.5033,0.10357663829365937,1140.4900309244792,88.2132997049,51583.333333333336,317.5426480542931,110009.625,4978.414691889522,7
2025-08-01,100.14,32.4555,32.2133,32.619,3.027,,,,,51950.0,115758.203125,1242.3499755859375,-0.009985022466307836,0.036987378057240505,,0.0,0.29821073558649047,0.0,0.0,100.15,100.42,3.018,3.034,115758.203125,107135.3359375,32.4475,0.00692820324618152,1191.4200032552083,88.2132997049,51766.666666666664,317.5426480542931,112883.9140625,4978.414691889522,8
2025-08-31,100.14,32.4555,32.2133,32.619,3.027,,,,,53400.0,108236.7109375,1236.6099853515625,0.0,0.0,,2.791145332050049,0.0,-0.4620268319857179,-6.497588926270748,100.14,100.15,3.027,3.018,115758.203125,107135.3359375,32.4515,0.0069282032461569065,1240.4366455078125,3.313984906962234,52433.333333333336,837.1578903249564,113251.0390625,4342.535539160799,8
2025-09-01,100.11,32.0017,31.7585,32.1648,3.041,,,,,53400.0,108236.7109375,1236.6099853515625,-0.02995805871779389,-1.3982221811403295,,0.0,0.46250412950115116,0.0,0.0,100.14,100.15,3.027,3.018,108236.7109375,115758.203125,32.304233333333336,0.2620015521586977,1238.5233154296875,3.313984906962234,52916.666666666664,837.1578903249564,110743.875,4342.535539160799,9
2025-09-30,100.11,32.0017,31.7585,32.1648,3.041,,,,,59200.0,114056.0859375,1274.1700439453125,0.0,0.0,,10.861423220973787,0.0,3.0373407168527544,5.376526087678624,100.11,100.14,3.041,3.027,108236.7109375,115758.203125,32.152966666666664,0.26200155215872234,1249.1300048828125,21.68530993987968,55333.333333333336,3348.6315612998283,110176.50260416667,3359.817722765385,9
2025-10-31,100.11,32.0017,31.7585,32.1648,3.041,62250.0,60124.56,61450.0,61350.0,59200.0,109556.1640625,1323.52001953125,0.0,0.0,,0.0,0.0,3.873107504013462,-3.9453588451788923,100.11,100.14,3.041,3.027,114056.0859375,108236.7109375,32.0017,0.0,1278.1000162760417,43.588094959160955,57266.666666666664,3348.6315612998283,110616.3203125,3051.103047008874,10
2025-11-30,100.11,32.0017,31.7585,32.1648,3.041,62250.0,60124.56,61450.0,61350.0,59200.0,101301.2890625,1323.52001953125,0.0,0.0,0.0,0.0,0.0,0.0,-7.534833909747629,100.11,100.11,3.041,3.041,109556.1640625,108236.7109375,32.0017,0.0,1307.0700276692708,28.492221689042406,59200.0,0.0,108304.51302083333,6468.862618591184,11
